Date,apple_kg,banana_kg,guava_kg,mangoes_kg,pomegranate_kg,orange_kg,lemon_kg,grapes_kg,watermelon_kg,muskmelon_kg,onion_kg,carrot_kg,garlic_kg,coriander_kg,cucumber_kg,radish_kg,cabbage_kg,cauliflower_kg,tomato_kg,potato_kg,ginger_kg,broccoli_kg,lady_finger_kg,chillies_kg,brinjal_kg,bitter_gourd_kg,spinach_kg,pumpkin_kg,pointed_gourd_kg,beetroot_kg,capsicum_kg,green_peas_kg
2022-12-07,95.64,157.42,101.03,9.41,55.6,160.24,62.8,48.27,11.27,10.33,207.46,153.55,53.38,30.35,67.48,47.75,67.03,136.88,238.51,233.69,36.91,21.87,58.8,22.4,63.93,27.96,44.99,41.01,37.71,25.06,44.03,110.43
2022-12-08,107.01,166.59,113.67,11.66,62.99,168.97,46.92,38.84,11.94,9.1,222.21,167.19,53.54,29.69,61.97,55.41,59.38,142.38,251.46,244.06,36.13,23.49,47.94,18.85,53.82,30.17,44.92,41.64,37.97,31.17,45.61,102.34
2022-12-09,118.83,201.08,137.81,9.87,61.05,152.84,50.6,49.71,12.39,8.92,194.85,112.88,39.76,29.48,65.34,48.62,68.65,130.56,187.32,283.76,31.73,18.61,51.08,24.72,61.41,25.69,43.92,29.78,31.96,26.79,54.29,80.45
2022-12-10,108.34,236.22,117.22,11.3,63.68,201.13,64.06,64.21,11.87,7.91,208.59,177.45,58.74,26.25,63.13,55.67,79.29,160.49,174.85,326.36,38.96,26.06,57.92,28.49,79.48,35.4,55.74,32.52,37.04,42.55,55.9,110.35
2022-12-11,125.97,207.49,141.11,11.65,57.15,191.29,44.63,43.11,12.5,8.35,195.68,174.29,59.5,34.85,82.64,0.0,79.07,117.65,179.24,247.3,42.67,25.16,63.14,31.86,57.91,24.14,0.0,44.29,40.47,35.19,61.1,119.6
2022-12-12,131.3,0.0,119.66,10.3,56.36,187.2,48.93,50.51,14.76,8.59,262.91,118.42,55.39,24.98,62.02,59.43,55.19,138.62,150.39,217.18,36.16,19.23,58.42,15.9,62.79,31.23,42.66,39.39,35.8,33.63,55.61,93.11
2022-12-13,109.72,182.73,118.28,10.72,55.91,193.26,51.49,46.03,11.84,7.92,231.12,166.75,48.9,22.97,59.96,40.55,70.37,108.8,168.1,307.59,0.0,20.33,50.03,26.81,66.18,29.16,49.47,35.63,39.01,23.61,50.92,98.04
2022-12-14,132.04,160.78,139.36,10.85,55.23,196.8,55.87,45.01,12.48,9.82,200.6,121.36,43.22,20.1,57.32,46.2,70.73,110.59,221.41,224.85,39.31,18.25,56.42,25.17,56.47,33.79,41.72,39.74,38.1,31.41,54.89,109.23
2022-12-15,154.31,193.67,142.53,9.31,48.48,161.02,49.65,49.77,12.5,7.42,232.47,153.62,41.25,27.64,61.44,42.22,78.08,142.16,209.93,236.73,37.15,19.76,41.07,24.61,62.72,32.68,49.9,36.41,31.58,30.54,48.75,101.74
2022-12-16,125.58,246.09,110.22,8.71,69.62,178.8,39.91,49.12,14.2,7.34,221.95,110.19,43.22,31.21,63.47,52.48,56.04,114.83,238.63,251.47,39.04,26.42,64.95,31.11,54.93,28.54,37.51,45.17,40.11,32.0,51.08,106.54
2022-12-17,147.57,171.18,96.68,9.9,77.51,222.16,68.4,58.18,15.07,10.56,269.07,143.24,42.84,34.35,86.68,45.59,84.09,124.37,236.99,263.93,34.4,22.61,54.65,29.74,69.21,36.31,58.6,45.41,27.06,24.34,47.44,115.9
2022-12-18,154.59,238.6,138.24,12.89,65.67,171.01,55.84,43.7,8.98,10.36,241.37,172.66,53.12,30.2,69.29,50.71,57.91,147.42,220.06,265.74,31.94,21.09,69.74,33.25,69.21,29.07,46.48,41.38,36.88,40.99,54.22,109.02
2022-12-19,113.73,192.36,97.48,9.77,61.3,173.0,51.73,52.19,10.67,9.02,245.18,154.91,44.12,30.01,79.44,50.86,71.02,113.4,187.23,237.38,33.81,16.33,50.71,22.94,50.72,24.47,38.79,45.16,29.26,29.71,45.75,125.9
2022-12-20,131.39,165.37,138.41,11.0,62.86,153.96,41.45,47.03,14.42,9.67,203.99,141.16,37.33,33.75,77.5,54.44,72.62,111.07,234.33,264.25,36.36,20.85,58.71,23.95,49.55,31.14,43.58,33.87,28.26,29.69,41.18,89.05
2022-12-21,113.39,139.07,125.2,10.89,58.75,208.45,57.99,36.58,15.03,8.2,226.44,168.63,41.36,25.71,77.14,49.35,70.65,103.52,142.75,211.89,0.0,17.9,52.71,28.48,48.53,24.24,42.85,49.64,37.55,30.3,52.15,82.55
2022-12-22,124.52,131.55,103.75,10.09,61.81,198.07,47.0,42.9,10.66,8.44,243.33,153.74,51.91,28.37,71.99,45.38,53.5,118.11,169.84,283.78,35.79,17.22,60.18,22.53,64.41,35.65,47.03,49.99,44.01,27.26,49.29,100.34
2022-12-23,133.71,168.4,114.34,9.02,63.89,182.43,45.59,46.16,11.75,9.21,227.75,161.03,47.54,31.28,54.67,47.98,74.48,136.26,215.86,184.49,42.97,20.8,61.76,22.67,63.13,23.37,38.53,41.2,31.31,35.85,47.84,97.52
2022-12-24,121.07,211.19,122.08,12.23,68.08,203.93,63.15,47.92,13.54,10.19,305.05,158.93,45.67,25.83,85.2,53.43,93.73,155.26,212.41,243.3,36.79,20.37,71.83,24.82,68.38,37.45,52.49,44.17,31.13,25.71,53.88,112.44
2022-12-25,130.92,301.35,171.67,15.19,98.54,235.54,63.52,67.06,17.85,12.09,362.42,189.9,83.47,35.24,83.86,83.61,86.07,183.51,333.15,458.62,55.78,33.2,87.03,35.61,89.29,44.07,65.81,39.0,56.11,42.98,64.83,169.26
2022-12-26,106.82,204.64,98.66,8.65,55.0,200.93,51.81,42.07,13.19,10.01,232.0,125.43,46.75,31.87,59.21,45.94,62.27,150.4,217.48,245.18,27.65,16.14,42.88,25.91,66.8,31.76,45.45,32.24,30.42,0.0,53.63,90.7
2022-12-27,136.03,186.55,146.75,9.5,59.52,164.57,45.43,55.06,11.95,7.62,211.77,138.11,38.76,30.11,63.43,54.89,59.21,132.51,214.45,310.73,38.42,21.3,48.16,26.78,58.21,30.25,39.5,40.05,38.5,27.27,53.61,74.67
2022-12-28,105.16,183.06,110.74,8.23,79.29,157.67,52.52,60.79,11.48,8.52,227.01,128.59,43.25,24.71,62.12,49.23,69.24,142.5,213.02,242.64,40.65,23.95,64.49,25.63,55.53,27.75,45.1,39.01,33.91,29.28,46.23,133.0
2022-12-29,135.11,172.82,125.95,9.55,66.9,194.55,54.08,48.67,13.26,7.69,253.21,127.52,37.01,23.74,74.24,56.45,61.17,116.47,223.0,206.3,36.09,21.03,53.57,24.19,52.36,27.19,41.59,43.08,31.6,19.67,43.75,97.76
2022-12-30,106.89,189.11,132.34,8.95,60.94,162.63,46.81,45.48,9.39,11.34,208.53,115.79,53.37,23.39,73.11,50.42,69.73,120.18,223.01,203.74,29.9,22.11,53.09,25.29,60.59,32.02,36.77,39.4,34.08,28.41,52.22,106.21
2022-12-31,130.83,185.56,159.67,11.37,59.44,177.5,64.48,44.54,14.1,10.02,0.0,155.89,55.83,30.84,74.32,52.17,70.95,136.91,223.33,288.45,38.92,20.67,66.17,33.29,69.58,37.91,54.22,38.13,46.12,29.85,66.02,110.16
2023-01-01,161.02,206.78,66.1,13.33,80.47,253.35,67.02,169.62,17.48,10.56,280.45,155.16,55.09,33.28,96.59,75.7,88.23,161.26,259.16,276.72,44.0,29.85,77.91,33.87,60.56,41.3,54.69,52.01,37.01,40.19,67.62,128.45
2023-01-02,0.0,218.04,56.88,11.74,79.64,176.15,73.42,139.62,17.17,10.08,248.8,166.61,41.62,29.79,82.16,75.17,77.46,111.44,249.5,283.48,39.83,25.2,82.12,28.77,72.26,37.94,56.26,43.73,46.44,36.72,65.29,118.24
2023-01-03,140.36,236.96,0.0,12.16,77.65,219.24,67.76,117.31,14.84,11.04,282.83,134.02,59.69,28.08,80.6,60.99,62.28,151.01,276.31,331.32,41.66,24.47,65.27,22.11,78.91,36.58,48.91,40.61,46.97,46.38,57.03,128.3
2023-01-04,116.98,179.54,51.4,12.78,56.39,207.89,60.61,117.41,11.79,11.78,321.97,164.71,55.87,32.48,77.11,66.45,78.31,156.38,215.73,316.12,35.68,27.54,64.11,29.91,70.13,30.29,53.93,55.22,39.55,31.92,61.58,133.55
2023-01-05,137.94,202.08,51.91,13.32,58.45,223.88,44.51,129.62,14.94,9.54,219.36,183.73,62.79,27.67,73.26,60.67,64.43,155.17,233.68,298.56,42.86,25.76,73.77,33.98,93.67,30.6,0.0,37.82,44.85,37.69,46.25,141.23
2023-01-06,142.34,217.07,56.72,13.53,58.78,216.28,60.56,132.7,11.67,12.47,195.91,153.63,39.69,34.63,57.44,54.88,65.63,182.93,176.25,312.38,39.63,21.62,71.3,24.27,72.76,42.29,61.02,54.39,43.33,37.57,56.46,130.03
2023-01-07,117.14,242.5,49.11,12.35,84.64,300.26,57.13,158.41,17.26,11.97,299.29,199.96,66.04,41.37,99.47,76.25,100.35,206.88,250.17,372.11,49.12,25.78,62.56,28.8,76.83,39.19,72.93,54.14,52.54,44.76,58.61,131.66
2023-01-08,143.42,257.71,60.51,15.33,65.95,235.44,75.77,146.3,18.81,12.69,262.03,198.39,60.09,37.21,82.85,57.77,92.83,133.76,235.84,328.49,49.13,31.65,71.98,31.78,77.67,44.74,68.81,58.51,45.85,43.93,83.27,168.41
2023-01-09,148.88,264.93,55.43,12.06,63.35,195.08,55.53,142.84,14.59,9.99,276.13,158.65,69.55,36.11,74.79,50.69,82.08,176.08,225.92,339.41,36.84,21.35,82.86,27.87,75.93,33.99,53.75,55.79,34.86,28.51,59.92,128.06
2023-01-10,124.3,158.07,72.3,11.58,70.19,205.09,61.37,124.71,14.34,12.18,279.91,137.69,46.04,31.71,73.39,68.18,78.46,181.61,200.3,309.0,40.3,21.35,51.65,30.57,90.84,32.14,59.73,44.41,0.0,34.93,78.6,130.49
2023-01-11,151.74,266.4,67.54,10.64,81.17,216.0,73.33,130.67,16.1,11.13,248.94,203.27,60.48,29.22,83.29,57.86,98.03,114.32,196.68,347.96,40.12,26.32,59.38,36.84,66.74,33.9,52.91,48.67,38.17,31.61,59.85,141.47
2023-01-12,153.48,263.46,61.73,8.63,75.99,248.36,68.93,152.12,15.34,9.9,283.75,190.26,59.15,30.89,85.53,52.35,78.22,162.73,290.21,312.05,41.47,22.92,63.93,26.41,78.03,38.75,46.18,44.9,39.45,32.23,62.56,120.11
2023-01-13,0.0,239.64,64.78,12.67,69.18,220.94,53.37,143.6,15.96,10.15,243.92,158.5,44.71,26.42,75.23,71.73,76.6,123.37,207.67,260.88,48.03,28.82,80.15,27.8,75.34,32.57,55.53,46.86,40.43,30.13,59.08,139.95
2023-01-14,176.33,248.43,58.08,14.13,87.89,207.97,67.06,147.37,21.06,13.25,273.14,230.22,58.43,0.0,90.68,72.68,85.44,169.68,287.91,316.62,43.16,28.94,89.52,33.16,95.72,41.0,49.89,58.0,53.43,39.07,64.25,110.73
2023-01-15,129.93,223.21,66.64,12.63,100.17,344.31,0.0,109.89,15.55,12.6,268.07,211.81,65.1,35.31,84.89,66.34,98.31,202.09,337.86,344.33,45.1,25.92,85.21,30.84,74.27,42.55,59.01,53.48,57.94,42.42,69.79,132.91
2023-01-16,161.31,239.29,63.81,11.32,71.92,230.73,69.93,136.49,15.53,10.27,250.73,185.18,49.21,32.32,88.83,62.29,77.78,178.96,273.37,401.55,43.93,25.21,62.9,30.55,76.8,35.83,62.07,48.58,39.96,42.28,64.94,143.42
2023-01-17,126.36,223.18,51.91,0.0,60.78,184.33,68.65,130.74,17.34,11.75,264.09,145.3,49.39,36.25,84.15,61.41,80.31,203.31,255.81,280.19,42.0,22.16,60.46,32.01,81.4,36.51,60.58,42.46,40.15,36.3,53.94,0.0
2023-01-18,145.71,207.92,48.67,11.56,63.61,178.08,63.89,110.68,17.37,10.99,260.61,185.32,61.35,37.71,61.82,64.77,88.58,163.45,261.19,388.85,45.96,29.36,73.5,27.89,77.87,36.62,52.77,47.44,43.13,32.32,57.22,125.5
2023-01-19,175.06,238.54,60.95,10.96,63.54,173.84,63.17,93.2,15.7,8.29,270.06,195.86,67.39,33.06,85.16,58.96,82.31,159.81,223.86,343.3,43.76,24.58,77.86,33.35,80.33,32.48,65.08,45.4,36.85,27.58,50.56,104.58
2023-01-20,137.58,243.38,49.34,10.5,65.24,203.79,59.75,158.05,14.27,7.41,282.03,173.97,60.67,28.35,81.61,65.42,90.76,136.0,274.18,345.15,40.22,23.39,65.13,28.86,69.77,34.6,57.17,48.16,44.58,36.81,48.22,95.27
2023-01-21,161.5,162.39,69.88,15.35,76.84,229.4,69.3,132.41,17.84,11.75,302.94,200.33,50.6,0.0,81.29,68.23,96.19,158.26,328.84,372.29,47.51,25.28,77.15,30.8,83.77,36.09,65.5,47.07,49.99,42.87,72.72,133.81
2023-01-22,141.63,283.19,74.36,12.76,82.72,211.33,65.04,140.93,17.89,14.82,352.51,205.93,40.7,33.65,79.97,52.16,79.5,180.03,256.52,430.68,52.97,24.14,67.06,27.95,93.36,38.51,57.58,49.8,48.46,46.47,71.81,132.19
2023-01-23,174.85,196.54,52.12,12.61,59.62,170.6,65.61,173.09,16.28,11.8,266.32,198.5,46.86,0.0,87.62,56.27,67.34,140.49,195.62,285.5,36.11,21.9,54.29,41.95,59.7,39.14,73.75,49.55,35.26,31.68,58.54,133.27
2023-01-24,128.09,248.79,52.61,12.89,60.95,178.57,63.55,115.36,12.89,12.92,289.42,180.79,58.89,33.15,88.28,63.98,91.74,151.37,266.27,341.96,36.54,22.34,54.83,32.39,69.93,39.09,59.52,51.42,51.49,30.05,64.13,122.5
2023-01-25,155.05,208.39,66.15,12.68,76.58,221.48,67.36,129.84,17.98,9.31,215.67,183.17,59.77,28.53,82.15,50.53,85.53,121.53,312.57,266.39,37.11,20.18,65.23,31.2,65.73,36.68,53.19,48.98,45.05,37.13,65.27,135.58
2023-01-26,165.59,221.89,59.06,12.97,67.12,197.9,67.13,153.32,17.35,11.71,270.07,177.8,51.53,37.82,75.39,60.92,83.32,152.66,210.35,285.85,40.41,23.13,59.12,26.23,65.37,35.67,48.04,46.32,50.57,35.84,67.78,124.76
2023-01-27,156.79,226.95,65.08,12.66,64.35,181.05,73.8,162.12,14.65,10.68,260.26,206.31,46.77,35.55,72.84,57.87,80.95,116.23,169.1,335.29,40.96,23.62,68.26,27.1,75.58,37.71,57.23,44.16,35.89,34.54,46.47,107.1
2023-01-28,167.88,275.86,63.8,12.49,77.86,232.73,62.16,156.11,19.19,10.21,0.0,195.47,58.37,40.77,0.0,80.53,86.94,140.57,262.18,387.59,53.9,28.3,67.66,34.59,84.47,40.86,60.67,42.0,41.98,39.85,67.35,142.27
2023-01-29,162.9,263.83,64.37,13.03,92.74,237.97,50.25,169.81,16.27,10.31,339.49,204.98,47.84,33.46,86.62,73.57,79.86,190.7,248.42,363.64,43.97,17.58,84.65,36.0,78.73,38.47,60.17,62.09,43.11,35.59,58.69,135.84
2023-01-30,121.88,207.5,58.87,13.66,77.8,215.24,54.99,128.27,17.61,9.36,328.43,199.95,33.59,28.53,90.55,50.85,71.02,153.64,245.28,242.05,34.61,22.0,62.4,31.33,74.19,35.46,57.82,53.9,51.81,28.06,54.77,119.7
2023-01-31,173.88,160.84,70.42,11.36,77.16,206.84,61.82,93.15,14.93,8.75,282.38,163.42,56.34,29.67,64.65,64.36,67.19,139.1,217.34,279.29,47.28,21.8,63.5,32.37,72.21,31.26,44.7,56.4,42.89,39.09,54.24,121.99
2023-02-01,148.41,229.77,64.47,12.06,86.09,202.94,58.08,149.96,13.21,9.01,209.32,210.84,55.53,32.6,80.69,57.73,64.57,147.69,233.06,260.93,39.06,23.88,77.41,38.2,58.46,30.79,50.28,56.2,41.75,38.81,62.01,125.4
2023-02-02,144.21,220.78,53.81,12.78,0.0,235.81,57.8,131.22,18.48,10.73,247.39,161.44,46.37,32.18,77.43,60.29,69.57,140.69,208.41,305.31,45.11,23.41,67.49,33.42,62.71,41.56,56.37,49.81,30.92,30.42,56.14,120.39
2023-02-03,125.1,183.11,60.01,14.22,87.04,179.49,54.59,126.49,16.21,8.27,220.14,153.9,60.81,37.35,84.33,57.81,74.24,134.97,181.28,260.34,46.34,25.04,68.4,32.5,78.06,38.71,47.49,61.62,40.1,35.36,46.41,100.05
2023-02-04,162.45,250.76,63.26,15.14,98.43,223.62,70.35,140.17,16.14,10.7,301.53,205.7,61.05,42.73,79.39,80.84,102.66,160.15,264.59,321.57,47.91,21.82,71.36,31.59,72.09,37.48,55.19,52.64,45.89,43.19,77.94,114.85
2023-02-05,160.29,242.74,61.82,12.07,67.03,178.34,53.83,159.6,19.93,11.38,311.39,179.7,54.51,36.74,87.91,80.02,71.94,160.29,290.44,320.53,46.43,28.26,74.6,29.0,78.57,39.71,66.64,54.51,48.71,42.54,70.78,128.38
2023-02-06,175.06,252.54,62.19,12.56,57.74,196.42,63.83,142.31,15.95,9.56,213.38,228.71,56.62,27.15,88.07,55.09,78.8,145.86,201.3,355.71,37.96,23.84,56.95,35.01,89.83,34.07,46.26,44.3,51.91,32.83,52.26,138.53
2023-02-07,144.2,0.0,60.66,12.39,63.03,209.56,63.97,131.68,14.19,8.88,309.4,205.13,69.31,31.13,82.25,67.73,92.74,110.22,305.7,289.77,37.83,18.35,73.76,28.38,76.27,35.38,61.0,40.39,49.25,36.67,52.55,123.22
2023-02-08,144.76,242.65,52.19,11.65,81.8,225.94,67.18,138.59,17.82,10.64,227.74,218.72,43.07,42.67,76.02,56.09,87.69,171.87,253.58,387.34,46.56,23.19,61.07,31.68,75.31,38.8,57.97,45.31,40.67,31.26,79.96,119.98
2023-02-09,125.3,215.2,58.89,12.1,69.68,159.88,82.32,115.09,16.28,9.54,276.48,154.59,69.98,27.33,72.38,54.7,77.83,172.3,223.9,294.58,43.54,26.15,55.58,24.8,67.24,25.91,58.65,44.98,37.3,39.54,69.71,149.75
2023-02-10,131.11,219.09,54.99,11.14,68.64,208.8,44.18,128.5,15.39,9.63,308.58,152.8,54.43,33.3,93.02,60.93,71.58,149.83,279.54,329.66,46.59,24.17,73.72,23.6,72.81,37.48,46.94,52.26,40.58,35.04,56.16,124.74
2023-02-11,171.17,219.15,69.12,13.25,88.17,283.22,71.27,129.6,16.59,14.13,302.22,170.18,65.21,33.21,76.12,67.09,67.43,208.13,299.7,357.1,44.1,26.29,77.99,37.39,78.21,33.93,68.64,55.12,47.5,41.27,59.85,134.86
2023-02-12,126.7,224.21,61.26,12.73,74.72,150.54,72.87,129.07,14.73,11.69,271.12,147.45,65.83,44.76,105.87,0.0,88.56,161.57,288.7,350.82,53.35,24.75,79.29,30.72,80.28,54.41,61.96,56.84,50.23,42.09,72.37,129.83
2023-02-13,161.21,213.67,57.52,9.39,73.12,217.17,55.0,137.0,10.65,11.43,240.35,159.9,48.87,33.65,82.0,49.08,84.18,152.19,244.04,342.52,49.61,19.45,65.76,31.65,85.1,39.83,65.24,49.82,28.42,35.1,82.38,113.85
2023-02-14,161.73,210.93,55.38,12.21,76.58,175.27,58.56,132.5,16.08,9.81,270.7,194.83,51.39,29.69,79.37,60.28,71.78,159.54,224.7,307.92,35.74,24.01,78.27,27.47,76.73,29.73,58.13,50.0,40.66,37.58,71.65,97.39
2023-02-15,129.4,181.75,46.93,11.6,63.72,196.47,56.5,124.74,12.81,9.87,289.49,184.77,63.61,30.57,90.34,53.58,88.42,151.67,250.44,287.09,36.0,26.84,60.68,32.06,71.67,29.86,53.64,44.47,41.03,39.7,39.18,120.15
2023-02-16,149.95,252.87,69.99,14.35,61.9,218.02,64.11,127.74,13.15,8.84,275.33,168.51,65.06,25.32,90.82,58.28,76.73,139.19,243.92,335.71,45.45,28.26,65.01,29.82,73.03,32.87,45.13,49.64,40.53,31.74,65.31,103.77
2023-02-17,166.25,257.11,58.82,12.25,71.88,189.76,68.04,138.35,14.5,9.07,239.7,182.18,52.97,33.24,81.29,68.52,80.57,150.83,277.65,273.21,42.5,21.25,50.53,29.18,54.35,35.37,56.65,52.68,51.87,40.75,71.58,109.31
2023-02-18,158.72,282.09,78.72,13.41,81.7,237.08,58.04,159.99,16.28,13.2,290.65,154.43,75.87,37.37,94.83,65.81,87.18,141.05,285.96,331.72,45.57,27.17,51.1,35.04,107.7,36.5,67.56,61.67,46.26,37.92,71.22,115.62
2023-02-19,155.1,289.16,66.22,13.17,0.0,235.39,70.46,156.87,14.96,11.94,263.96,164.24,44.0,30.56,78.16,54.62,98.87,151.25,257.61,383.51,51.79,27.35,75.68,35.69,93.22,37.11,66.52,60.29,47.02,42.35,79.51,166.07
2023-02-20,140.51,277.95,63.47,11.6,87.99,203.42,69.67,115.59,16.08,11.69,235.36,174.44,53.67,34.57,78.54,67.56,88.62,167.62,229.54,304.23,38.71,22.78,69.78,27.74,69.28,26.63,47.81,51.63,51.08,34.97,55.21,124.21
2023-02-21,148.37,196.13,54.23,10.38,62.84,172.9,55.48,106.02,11.89,11.92,233.85,178.16,60.03,38.09,74.28,63.33,82.68,198.33,216.51,326.21,39.01,26.89,67.0,31.68,58.16,45.73,64.89,49.12,49.16,37.08,67.58,139.59
2023-02-22,133.15,276.42,54.4,13.2,65.48,187.22,42.85,97.39,16.04,9.79,252.52,176.84,49.37,27.97,93.2,66.22,75.14,138.58,245.58,319.82,36.3,24.53,69.82,31.98,69.69,35.25,50.49,45.74,48.28,40.38,59.49,132.15
2023-02-23,137.05,207.34,58.42,14.0,87.77,256.05,53.82,119.54,14.29,13.24,262.72,159.27,59.52,34.48,0.0,59.77,77.49,146.9,226.1,289.29,46.94,20.52,73.48,33.31,81.5,43.05,60.87,49.98,43.26,35.88,65.07,117.09
2023-02-24,148.72,233.82,70.2,11.35,80.06,194.88,53.08,97.55,0.0,11.59,175.4,158.54,52.41,34.58,69.99,59.72,98.58,145.83,203.91,305.57,35.4,23.53,64.98,34.55,80.37,33.09,48.68,56.69,39.78,37.51,72.0,111.33
2023-02-25,151.97,196.99,58.7,15.29,78.9,221.46,60.67,174.42,13.47,12.08,298.27,209.2,80.43,36.76,77.79,84.85,104.61,173.38,296.33,304.23,51.83,29.51,70.8,33.56,81.39,50.35,44.45,52.15,41.64,46.72,64.97,130.91
2023-02-26,138.79,228.49,50.92,17.46,91.35,221.32,81.96,142.5,16.92,11.08,306.42,207.61,63.88,0.0,88.46,70.99,87.72,190.51,250.2,390.93,49.89,23.3,65.09,30.79,99.19,42.5,54.46,0.0,52.59,38.07,61.34,120.54
2023-02-27,111.83,243.48,65.97,14.84,62.86,225.26,75.19,111.56,12.68,9.71,241.35,132.58,66.7,30.44,94.93,67.43,67.68,152.97,231.62,297.34,46.45,23.84,68.26,26.68,71.01,35.72,48.97,50.23,50.52,32.42,68.3,90.19
2023-02-28,144.53,235.17,63.93,13.92,69.47,239.86,70.74,127.06,12.44,10.62,263.37,132.26,55.74,25.2,76.52,82.64,86.49,126.73,284.74,352.15,36.63,24.06,74.64,27.99,70.19,42.14,49.08,55.39,44.86,40.03,61.87,98.63
2023-03-01,164.98,206.84,55.75,10.53,47.55,83.75,57.94,102.88,17.31,10.92,267.17,72.19,54.55,48.47,147.3,75.46,73.48,46.65,269.47,302.35,41.3,24.54,71.42,0.0,76.23,29.92,46.02,44.89,36.43,35.21,46.32,43.09
2023-03-02,150.84,219.08,73.33,10.51,72.87,85.89,71.07,111.87,12.29,8.0,299.84,59.61,55.56,51.25,98.54,51.92,91.11,52.44,254.85,329.06,37.98,25.9,82.05,28.78,66.45,35.5,47.72,44.26,42.87,34.61,62.55,33.32
2023-03-03,124.51,201.31,73.73,12.96,68.52,87.92,44.97,125.92,11.86,10.07,214.25,58.97,68.78,41.54,106.81,53.32,71.68,47.93,245.25,272.11,49.05,22.41,66.39,21.39,68.26,34.57,40.62,40.88,48.1,40.81,54.51,36.43
2023-03-04,146.71,272.61,52.1,13.52,77.06,107.64,59.03,138.21,17.79,12.16,247.89,57.98,57.22,48.09,112.82,56.74,82.42,53.93,327.55,387.2,47.21,32.3,69.87,33.44,87.62,44.65,47.89,63.41,42.14,36.84,72.29,43.36
2023-03-05,154.97,182.56,60.57,10.44,86.82,96.25,73.69,140.9,17.08,12.49,314.36,61.98,79.97,47.4,131.76,66.78,74.81,0.0,260.46,240.18,43.9,27.87,72.32,34.33,73.45,31.33,74.77,56.22,42.39,42.42,74.73,38.83
2023-03-06,175.75,254.91,58.37,11.5,80.2,87.05,56.05,138.87,13.76,10.43,284.1,53.61,61.23,48.88,110.19,77.56,95.44,30.61,217.26,303.95,37.72,29.86,72.23,0.0,76.22,33.67,56.1,52.59,44.46,42.56,56.18,42.58
2023-03-07,176.92,196.24,61.52,12.89,67.64,80.37,51.87,146.89,13.05,11.11,280.82,65.0,68.31,48.07,135.59,40.18,69.22,49.8,277.49,291.85,42.71,22.81,69.77,32.75,80.82,26.68,53.91,48.67,44.93,31.4,59.4,45.0
2023-03-08,235.31,292.06,81.56,16.0,81.34,120.66,84.62,180.22,18.18,13.11,378.63,87.26,63.22,56.5,147.28,75.65,115.62,60.2,344.14,361.99,52.97,34.33,82.44,47.22,93.65,45.78,75.6,66.38,59.7,57.66,75.96,45.24
2023-03-09,146.26,180.79,58.79,12.08,58.68,92.33,62.86,147.82,13.81,11.08,216.8,59.73,59.85,46.34,127.81,59.75,76.19,55.75,211.37,411.85,39.76,16.45,67.85,30.9,70.86,41.2,51.23,40.12,48.81,34.3,63.85,33.16
2023-03-10,198.93,223.08,51.43,10.51,54.56,93.09,63.58,123.74,15.66,10.9,322.04,58.62,63.95,46.52,101.49,52.71,73.72,42.2,254.98,262.01,41.04,29.14,60.21,28.27,73.69,33.92,53.51,50.31,41.89,34.59,69.64,37.33
2023-03-11,147.59,258.52,69.9,12.86,96.22,118.33,72.16,168.2,16.97,13.32,331.2,84.03,71.87,54.4,126.12,64.98,81.99,58.58,219.56,432.24,58.48,28.02,78.21,36.59,73.43,35.93,58.02,59.68,44.13,33.46,44.47,48.68
2023-03-12,154.28,252.29,70.36,14.52,86.87,87.51,69.79,149.8,15.79,14.06,243.28,68.25,67.03,49.86,102.39,65.5,101.79,52.63,302.81,414.53,46.95,25.54,58.31,36.31,77.36,43.28,64.19,41.21,52.09,41.45,63.71,48.54
2023-03-13,159.7,228.62,65.41,11.41,75.49,86.36,59.21,145.35,14.08,11.93,255.4,58.52,51.89,52.88,137.41,50.06,105.03,50.52,246.5,259.95,39.05,20.02,54.07,27.92,60.41,32.37,59.98,45.81,53.2,31.79,74.1,32.73
2023-03-14,148.81,213.51,50.53,0.0,66.58,83.82,60.47,124.04,15.97,10.27,253.71,62.27,51.45,48.65,114.02,65.97,89.64,58.44,250.93,307.33,41.91,25.08,55.67,32.49,63.94,40.53,39.8,43.67,39.72,38.06,58.86,41.87
2023-03-15,149.82,214.13,57.25,12.11,66.53,103.2,65.91,133.02,13.27,9.13,260.45,67.39,51.05,52.77,127.7,58.1,61.97,58.28,252.85,303.99,38.24,22.49,58.37,21.26,71.92,42.83,49.43,51.51,45.73,35.52,61.92,38.94
2023-03-16,110.53,212.91,55.42,12.67,80.51,93.52,62.04,164.76,11.98,9.55,249.86,57.14,56.6,48.5,95.21,52.18,85.7,56.53,254.52,285.35,48.98,26.74,69.01,26.65,75.6,35.99,47.55,51.18,49.56,36.93,78.93,45.73
2023-03-17,127.03,203.24,50.42,12.93,57.77,70.03,56.77,132.91,17.08,12.51,229.8,51.88,55.44,48.99,97.49,59.86,76.26,59.67,237.69,308.46,45.27,28.72,72.0,25.94,75.66,37.8,50.6,52.56,43.66,38.69,73.02,35.51
